Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"FS","Suite of Food Security Indicators","903","High-income economies","6121","Value","210090F","Prevalence of moderate or severe food insecurity in the female adult population (percent) (annual value)","2020","2020","%","7.1","E","Estimated value",""
"FS","Suite of Food Security Indicators","903","High-income economies","6121","Value","210090F","Prevalence of moderate or severe food insecurity in the female adult population (percent) (annual value)","2021","2021","%","7.2","E","Estimated value",""
"FS","Suite of Food Security Indicators","903","High-income economies","6121","Value","210090F","Prevalence of moderate or severe food insecurity in the female adult population (percent) (annual value)","2022","2022","%","8.5","E","Estimated value",""
"FS","Suite of Food Security Indicators","903","High-income economies","6121","Value","210090F","Prevalence of moderate or severe food insecurity in the female adult population (percent) (annual value)","2023","2023","%","8.4","E","Estimated value",""
"FS","Suite of Food Security Indicators","903","High-income economies","6132","Value","210071","Number of severely food insecure people (million) (3-year average)","20142016","2014-2016","million No","18","E","Estimated value",""
"FS","Suite of Food Security Indicators","903","High-income economies","6132","Value","210071","Number of severely food insecure people (million) (3-year average)","20152017","2015-2017","million No","17.7","E","Estimated value",""
"FS","Suite of Food Security Indicators","903","High-income economies","6132","Value","210071","Number of severely food insecure people (million) (3-year average)","20162018","2016-2018","million No","17.4","E","Estimated value",""
"FS","Suite of Food Security Indicators","903","High-income economies","6132","Value","210071","Number of severely food insecure people (million) (3-year average)","20172019","2017-2019","million No","17.2","E","Estimated value",""
"FS","Suite of Food Security Indicators","903","High-income economies","6132","Value","210071","Number of severely food insecure people (million) (3-year average)","20182020","2018-2020","million No","16.8","E","Estimated value",""
"FS","Suite of Food Security Indicators","903","High-income economies","6132","Value","210071","Number of severely food insecure people (million) (3-year average)","20192021","2019-2021","million No","18.3","E","Estimated value",""
"FS","Suite of Food Security Indicators","903","High-income economies","6132","Value","210071","Number of severely food insecure people (million) (3-year average)","20202022","2020-2022","million No","19.6","E","Estimated value",""
"FS","Suite of Food Security Indicators","903","High-income economies","6132","Value","210071","Number of severely food insecure people (million) (3-year average)","20212023","2021-2023","million No","21.7","E","Estimated value",""
"FS","Suite of Food Security Indicators","903","High-income economies","6132","Value","210070","Number of severely food insecure people (million) (annual value)","2014","2014","million No","19.5","E","Estimated value",""
"FS","Suite of Food Security Indicators","903","High-income economies","6132","Value","210070","Number of severely food insecure people (million) (annual value)","2015","2015","million No","17.3","E","Estimated value",""
"FS","Suite of Food Security Indicators","903","High-income economies","6132","Value","210070","Number of severely food insecure people (million) (annual value)","2016","2016","million No","17.1","E","Estimated value",""
"FS","Suite of Food Security Indicators","903","High-income economies","6132","Value","210070","Number of severely food insecure people (million) (annual value)","2017","2017","million No","18.7","E","Estimated value",""
"FS","Suite of Food Security Indicators","903","High-income economies","6132","Value","210070","Number of severely food insecure people (million) (annual value)","2018","2018","million No","16.3","E","Estimated value",""
"FS","Suite of Food Security Indicators","903","High-income economies","6132","Value","210070","Number of severely food insecure people (million) (annual value)","2019","2019","million No","16.5","E","Estimated value",""
"FS","Suite of Food Security Indicators","903","High-income economies","6132","Value","210070","Number of severely food insecure people (million) (annual value)","2020","2020","million No","17.5","E","Estimated value",""
"FS","Suite of Food Security Indicators","903","High-income economies","6132","Value","210070","Number of severely food insecure people (million) (annual value)","2021","2021","million No","20.8","E","Estimated value",""
"FS","Suite of Food Security Indicators","903","High-income economies","6132","Value","210070","Number of severely food insecure people (million) (annual value)","2022","2022","million No","20.5","E","Estimated value",""
"FS","Suite of Food Security Indicators","903","High-income economies","6132","Value","210070","Number of severely food insecure people (million) (annual value)","2023","2023","million No","23.9","E","Estimated value",""
"FS","Suite of Food Security Indicators","903","High-income economies","6132","Value","210071M","Number of severely food insecure male adults (million) (3-year average)","20142016","2014-2016","million No","8.1","E","Estimated value",""
"FS","Suite of Food Security Indicators","903","High-income economies","6132","Value","210071M","Number of severely food insecure male adults (million) (3-year average)","20152017","2015-2017","million No","8.6","E","Estimated value",""
"FS","Suite of Food Security Indicators","903","High-income economies","6132","Value","210071M","Number of severely food insecure male adults (million) (3-year average)","20162018","2016-2018","million No","8.9","E","Estimated value",""
"FS","Suite of Food Security Indicators","903","High-income economies","6132","Value","210071M","Number of severely food insecure male adults (million) (3-year average)","20172019","2017-2019","million No","9","E","Estimated value",""
"FS","Suite of Food Security Indicators","903","High-income economies","6132","Value","210071M","Number of severely food insecure male adults (million) (3-year average)","20182020","2018-2020","million No","8.6","E","Estimated value",""
"FS","Suite of Food Security Indicators","903","High-income economies","6132","Value","210071M","Number of severely food insecure male adults (million) (3-year average)","20192021","2019-2021","million No","9.2","E","Estimated value",""
